Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude
2004-10-21 20:00:00,7.950854857719988,4.02535169073515,1.0986122886681098,4.74493212836325,3.125920006911468,False,False,7.252053951852814,2.6390573296152584,3.4965075614664802,3.044522437723423,1.6094379124341003,2004,1519833385.0,41.93937377,-87.700583524
2011-06-13 20:40:00,8.575650760987806,3.784189633918261,0.0,3.713572066704308,4.624972813284271,False,False,5.805134968916488,1.0986122886681098,1.6094379124341003,3.7612001156935624,1.0986122886681098,2011,1518277801.0,41.772887854,-87.58506919
2014-08-21 04:05:00,8.19836438996762,2.0794415416798357,3.091042453358316,3.9318256327243257,4.624972813284271,False,False,7.01571242048723,2.3978952727983707,3.332204510175204,3.258096538021482,0.6931471805599453,2014,1518277801.0,41.882002871,-87.729124715
2017-04-12 12:30:00,4.852030263919617,4.23410650459726,3.2188758248682006,5.14166355650266,4.499809670330265,False,False,4.718498871295094,0.0,3.7376696182833684,3.4657359027997265,1.791759469228055,2017,1518277801.0,41.880708104,-87.629919733
2011-09-23 07:45:00,7.254884810077338,4.02535169073515,1.0986122886681098,4.74493212836325,4.418840607796598,False,False,7.711548979629146,3.091042453358316,3.5263605246161616,4.31748811353631,1.6094379124341003,2011,1518277801.0,41.697658357,-87.655426084
2013-04-17 00:01:00,8.101374671228582,4.290459441148391,2.772588722239781,4.330733340286331,4.624972813284271,False,False,6.71174039505618,2.0794415416798357,2.6390573296152584,4.127134385045092,1.9459101490553132,2013,1518277801.0,41.78880653,-87.714005718
2012-09-09 21:00:00,8.254528881939745,4.290459441148391,2.772588722239781,4.330733340286331,4.624972813284271,False,False,5.3981627015177525,0.6931471805599453,1.3862943611198906,3.6635616461296463,1.9459101490553132,2012,1518277801.0,41.812505323,-87.604434996
2017-08-16 14:00:00,3.4657359027997265,3.9512437185814275,0.0,5.3612921657094255,4.499809670330265,False,True,4.875197323201151,0.0,0.6931471805599453,3.4965075614664802,2.0794415416798357,2017,1518277801.0,41.852861719,-87.624484216
2006-04-14 14:30:56,8.585599224080298,3.5553480614894135,0.6931471805599453,4.61512051684126,4.418840607796598,False,True,5.7745515455444085,1.0986122886681098,2.995732273553991,4.23410650459726,2.1972245773362196,2006,1519833385.0,41.770362549,-87.618600456
2021-09-24 11:00:00,7.5745584842024805,4.6913478822291435,1.791759469228055,5.480638923341991,4.624972813284271,False,False,7.561121589530238,2.9444389791664403,3.8501476017100584,1.6094379124341003,2.70805020110221,2021,1633102823.0,41.945987838,-87.674809083
2008-10-05 11:00:00,8.339978571990427,4.290459441148391,2.772588722239781,4.330733340286331,4.624972813284271,False,False,7.334981878871814,2.70805020110221,3.1780538303479458,3.2188758248682006,1.9459101490553132,2008,1518277801.0,41.871114079,-87.747743057
2022-06-30 15:00:00,8.39615486303918,4.543294782270004,2.1972245773362196,4.727387818712341,3.125920006911468,False,False,5.4510384535657,0.6931471805599453,1.6094379124341003,3.713572066704308,2.4849066497880004,2022,1672760427.0,41.797621172,-87.606294343
